text,tweet_id,name,tweet_created,retweet_count,favourites_count,tweet_coordinates
"@ThomsonHolidays It has to be Mauritius, thats where I am right now.",571726365612888064,Graham_Hem,2015-02-28 17:39:22+00:00,0,1,
“@ThomsonHolidays: I'd love to feel the sand between my toes on the beach in PUNTA CANA,571725740951126016,hollinssquare,2015-02-28 17:36:53+00:00,0,0,
@ThomsonHolidays Pefkos,571724768359137280,stephwills0610,2015-02-28 17:33:01+00:00,0,0,
@ThomsonHolidays Playa Blanca Lanzarote wish I was there!!!!,571724243001593856,lisa123Anderson,2015-02-28 17:30:56+00:00,0,0,
"@ThomsonHolidays Longboat Key, Florida ",571724030631407617,SeasideDavenut,2015-02-28 17:30:05+00:00,0,0,
@ThomsonHolidays anywhere hot with a beautiful sandy beach,571723747046100993,ChocolateJoolz,2015-02-28 17:28:58+00:00,0,0,
@ThomsonHolidays Italy ,571723322846814209,bethsouthern1,2015-02-28 17:27:16+00:00,0,0,
@ThomsonHolidays Hawaii,571723168106328066,abbey543210,2015-02-28 17:26:40+00:00,0,0,
@ThomsonHolidays mexico,571722929450438656,elley777,2015-02-28 17:25:43+00:00,0,0,
@ThomsonHolidays Greece,571722916922036224,nadinemcqueen,2015-02-28 17:25:40+00:00,0,0,
@ThomsonHolidays Cuba,571722822197903360,silverangel22,2015-02-28 17:25:17+00:00,0,0,
@ThomsonHolidays wife just been waiting 45 minutes to try and get through. What is going on T?,571720984409075712,stephen5911,2015-02-28 17:17:59+00:00,0,0,
@ThomsonHolidays Good evening :),571720915639246850,rmeacham363,2015-02-28 17:17:43+00:00,0,0,
@ThomsonHolidays find evening :(,571720454530048000,kmeacham363,2015-02-28 17:15:53+00:00,0,0,
@ThomsonHolidays when can you book online for may/June 2016?,571716645577723904,VikkiJohnstone,2015-02-28 17:00:44+00:00,0,0,
@ThomsonHolidays thanks to Vicky (Milton Keynes branch) for helping us to book our perfect Mauritius holiday! So excited!,571714500367405056,Beckehhh,2015-02-28 16:52:13+00:00,0,0,
@ThomsonHolidays why book a holiday with a company that condone cruelty? #OpSeaWorld https://twitter.com/An0nessie/status/551070173281935361/photo/1,571712993328812032,CensoredCrabz,2015-02-28 16:46:14+00:00,0,0,
@ThomsonHolidays If I want to book a holiday Sept 2016. When is the earliest I can book through your website?,571705376455954433,Little_Reidy,2015-02-28 16:15:58+00:00,0,0,
@ThomsonHolidays just love Majorca going back again this year with Thomson of course x ,571703600944160768,NMurphy711,2015-02-28 16:08:54+00:00,0,0,
@ThomsonHolidays @ThomsonCares we pay and you select what sort of service is that? Can anybody explain av had 5 different answers now,571683302119243776,clairestare83,2015-02-28 14:48:15+00:00,2,2,
@ThomsonHolidays has mis-sold us our holiday and are now not willing to help us. I thought pressure selling and mis-selling was gone! #awful,571681661680807937,mattheworr87,2015-02-28 14:41:44+00:00,2,1,
@ThomsonHolidays when will September 2017 holidays be available?,571672246466572288,GoodingMaria,2015-02-28 14:04:19+00:00,0,0,
"@ThomsonHolidays on hold 33 mins listening to an awful version of bohemian rhapsody. Off to boil my head. Will try again later, maybe ",571671165804134401,freelance_sales,2015-02-28 14:00:01+00:00,2,2,
@ThomsonHolidays just booked in new metro enter store to Zante,571669781658640384,admittedlyian,2015-02-28 13:54:31+00:00,0,0,
@ThomsonHolidays another holiday leaving the rain behind,571663777747369984,Gazmandan,2015-02-28 13:30:40+00:00,0,0,
@ThomsonHolidays why can I book 14 nights at Sensatori Mexico Resort but for the same dates but slightly less I can't book 10 nights? :(,571657902043344896,iceandaslice01,2015-02-28 13:07:19+00:00,0,0,
@thomsonholidays booking holiday with the lads @DarleyAdam may get more than cheesy chips this year,571656443138609154,admittedlyian,2015-02-28 13:01:31+00:00,0,0,
@ThomsonHolidays we are flying from East Midlands to Tenerife today. Can you give an update on diversions?,571654075063922688,baconflap,2015-02-28 12:52:06+00:00,0,0,
@ThomsonHolidays My Mum ,571653135229460480,AllyYasmin,2015-02-28 12:48:22+00:00,0,0,
@ThomsonHolidays laying on a beach mojito in hand ,571648060805279744,Sineady_Lady,2015-02-28 12:28:13+00:00,0,0,
@ThomsonHolidays Booked a holiday online and it seems impossible to make any alterations on the internet or otherwise! What's the deal!? ,571645400681193472,TheRealTBreezy,2015-02-28 12:17:38+00:00,0,0,
@ThomsonHolidays Good afternoon :),571642395865042944,rmeacham363,2015-02-28 12:05:42+00:00,0,0,
@ThomsonHolidays good sftednokb :(,571641977722306560,kmeacham363,2015-02-28 12:04:02+00:00,0,0,
@ThomsonHolidays help! Was paying my top up balance and the screen froze. Payment has been taken from bank but I haven't got confirmation! ,571630765043257346,katie_allington,2015-02-28 11:19:29+00:00,0,0,
@ThomsonHolidays @Rachelvz123 @samibee1995,571628946611146752,VeltaMaguire,2015-02-28 11:12:15+00:00,0,0,
“@ThomsonHolidays: Want to enter to win your wedding? Find out more and apply here - http://bit.ly/1FwLNNR #YourBigDay @Angel_072010,571626544197718016,HayleyHalfteck,2015-02-28 11:02:43+00:00,1,1,
"@ThomsonHolidays Why does it take so long for someone to answer my call? 20 minutes waiting and still no answer, I tried yesterday twice too",571626143201300480,Sheila_90091,2015-02-28 11:01:07+00:00,2,1,
"@ThomsonHolidays your welcome, stage v helpful. Looking at a honeymoon in May on a Disney cruise hopefully.",571625686798102528,despicableHalzE,2015-02-28 10:59:18+00:00,0,0,
@ThomsonHolidays any plans in the near future to do holidays to Benidorm from Exeter? Not much choice for us in Devon/Cornwall. Please? X,571623596793171968,leanneweaving45,2015-02-28 10:51:00+00:00,0,0,
"@ThomsonHolidays 2 broken cases and a broken buggy, after 1 yr of hassle to get sorted all i get offered is £50 hol voucher...ridiculous!!",571617339441057792,terrywhiting79,2015-02-28 10:26:08+00:00,3,2,
@ThomsonHolidays last weekend i believe TUIC operating the Birmingham service to Bridgetown for a cruise flight ,571608901696811009,samjennings1988,2015-02-28 09:52:36+00:00,0,0,
@ThomsonHolidays do you still offer f1 holiday packages or steer me to a sister company that does !,571579084163182592,RichardGOSBTS,2015-02-28 07:54:07+00:00,0,0,
@ThomsonHolidays goor morning :),571566413149818880,kmeacham363,2015-02-28 07:03:46+00:00,0,0,
@ThomsonHolidays Good morning :),571566345894162432,rmeacham363,2015-02-28 07:03:30+00:00,0,0,
@ThomsonHolidays Ready for take off #Alicante ,571552761990541313,CathJames63,2015-02-28 06:09:32+00:00,0,0,
"@ThomsonHolidays it says online that the Vanila Garden Tenerife is being refurbished, do you know when this is scheduled to be completed by?",571500283261554688,georgiakp_,2015-02-28 02:41:00+00:00,0,0,
"@ThomsonHolidays Does anyone actually answer your ""Contact your Tenerife team"" email box? I've sent two emails in Feb but no replies!",571454389845659648,philwatson01,2015-02-27 23:38:38+00:00,0,0,
@ThomsonHolidays possibly the least sincere apology ever issued on social media,571443894283575297,garethrcooper,2015-02-27 22:56:55+00:00,0,0,
@ThomsonHolidays great service from Shazia &amp; the team at your Bluewater store. Many thanks.,571437599337934848,tibbettsp,2015-02-27 22:31:55+00:00,0,0,
"@ThomsonHolidays but nothing says that your app, website and confirmation email all say about online or by phone. Very disappointing",571429661126877184,garethrcooper,2015-02-27 22:00:22+00:00,0,0,
@ThomsonHolidays I love Majorca. Santa Ponsa this year.,571429622220513280,SeasideDavenut,2015-02-27 22:00:13+00:00,0,1,
@ThomsonHolidays I booked in store,571416361211191296,garethrcooper,2015-02-27 21:07:31+00:00,0,0,
@ThomsonHolidays nah Tenerife is my favourite holiday destination,571412422675857408,lucydriscoll1,2015-02-27 20:51:52+00:00,0,0,
@ThomsonHolidays Thank you! It is definitely heaven on earth No I haven't... I will do soon though! I'm planning the trips instead!,571408178073763840,AyrisBex9492,2015-02-27 20:35:00+00:00,0,0,
@ThomsonHolidays Hi Thomson A lot of your flights are always delayed. I just wanted to know will this be improved?,571406986530689024,TheAvGeek15,2015-02-27 20:30:16+00:00,0,0,
@ThomsonHolidays Good night :),571402562949271552,rmeacham363,2015-02-27 20:12:41+00:00,0,0,
@ThomsonHolidays Only been on hold for 18 minutes...Still its nice to hear Queen distorted on loop in a sort of psychological warfare stylee,571398882657222656,iandore,2015-02-27 19:58:04+00:00,3,2,
"@ThomsonHolidays so what do I do? The store close ls haven't answered all day and now ur agents are rude, cut across me and won't let me pay",571386682211233792,garethrcooper,2015-02-27 19:09:35+00:00,0,0,
@ThomsonHolidays trying to pay the rest of my deposit and my outstanding balance. Ur call centre won't take my money #itshouldntbethishard,571386265398059008,garethrcooper,2015-02-27 19:07:56+00:00,0,0,
"@ThomsonHolidays don't book with em, unknown flights, cant book seats, wait 4 the 1 line 2 be answered in india over 2 hrs 2 be misinformed",571377399184662528,Tinkz_25,2015-02-27 18:32:42+00:00,1,1,
@ThomsonHolidays Good evening :),571377390749929472,rmeacham363,2015-02-27 18:32:40+00:00,0,0,
@ThomsonHolidays Programme Change Department - on hold yet again - great,571370198260957184,Tinkz_25,2015-02-27 18:04:05+00:00,1,1,
@ThomsonHolidays diabolical customer care - pushed around the houses trying to sort out seats I have already paid for for my disabled mum,571370030795005952,Tinkz_25,2015-02-27 18:03:25+00:00,0,0,
@ThomsonHolidays have the crappiest service ever,571368806314061824,IlanaBarness,2015-02-27 17:58:33+00:00,0,0,
@ThomsonHolidays What about my holiday Cruise from hell on the majesty at new year I'm getting the run around,571368071966949376,m_owen99,2015-02-27 17:55:38+00:00,2,2,
@ThomsonHolidays #MadeMeSmile - I think not. would be nice if you could live up to this!,571363917169094656,Tinkz_25,2015-02-27 17:39:07+00:00,0,0,
@ThomsonHolidays oh yes!!!,571363616676569088,HEIDIWALLHOLDEN,2015-02-27 17:37:56+00:00,0,0,
@ThomsonHolidays holding f4 over 1 hr 2 talk to some1 on 2 different phones is not the 1 being palmed off by somone in india who was rubbish,571363474275745792,Tinkz_25,2015-02-27 17:37:22+00:00,3,3,
@ThomsonHolidays @ThomsonCares was told a week ago I'd get a response 'ASAP' that was a week ago. How longs a piece of string comes to mind!,571363216263159809,xxjodixx9,2015-02-27 17:36:20+00:00,5,2,
@ThomsonHolidays @ThomsonCares just as i thought still no reply off my query that they said would be resolved today after numerous emails,571355177522999296,clairestare83,2015-02-27 17:04:24+00:00,1,2,
@ThomsonHolidays hood evening :),571354837801156608,kmeacham363,2015-02-27 17:03:03+00:00,0,0,
@ThomsonHolidays yes actually swimming with dolphins is top of our list ,571352774631403520,GemmaLouise1090,2015-02-27 16:54:51+00:00,0,0,
@ThomsonHolidays Loved your customer care video played at our annual awards. https://www.youtube.com/watch?v=FYswDG5pbuc Looking forward to travelling with you,571349627582214145,brucewaters,2015-02-27 16:42:21+00:00,0,0,
@ThomsonHolidays no not to early lol already getting euros together like to get organised :))),571349423999098881,slumber13789,2015-02-27 16:41:32+00:00,0,0,
@ThomsonHolidays there is 6 adults so would find out from rep where to hire cars!,571346692613775360,lovepeetree,2015-02-27 16:30:41+00:00,0,0,
@ThomsonHolidays departing @bhx_official en route to Bridgetown,571345064431124480,samjennings1988,2015-02-27 16:24:13+00:00,0,0,
@ThomsonHolidays - didn't make me smile,571345017475895297,ChrisD265,2015-02-27 16:24:01+00:00,2,2,
@ThomsonHolidays can't believe the booking system they can't take my deposit last night and called back today and the price had gone up,571344686507565056,ChrisD265,2015-02-27 16:22:42+00:00,3,2,
@ThomsonHolidays through to Glasgow. Waste of a day.,571338137504485376,AMKF100,2015-02-27 15:56:41+00:00,1,1,
@ThomsonHolidays absolute farce at edinburgh airport. Can't even organise enough buses to take 10:35 am flight that should have gone to TFS,571338036006551552,AMKF100,2015-02-27 15:56:17+00:00,1,1,
@ThomsonHolidays Playa Las Americas ten days in august cant wait counting down already hot sun bliss and nice relaxing beaches ;)),571337616337047552,slumber13789,2015-02-27 15:54:37+00:00,0,0,
@ThomsonHolidays thanks to the lovely travel agent at the branch in market st manchester the agent found me fab holiday in tenerife so happy,571337257904431104,slumber13789,2015-02-27 15:53:11+00:00,0,0,
@ThomsonHolidays Good afternoon :),571333178163650561,rmeacham363,2015-02-27 15:36:59+00:00,0,0,
@ThomsonHolidays good sftednokb :),571333022420746240,kmeacham363,2015-02-27 15:36:22+00:00,0,0,
"@ThomsonHolidays great vibe in the new hds metro centre store! Very fun, yet very efficient!",571320662603763712,LTFproject,2015-02-27 14:47:15+00:00,0,0,
@ThomsonHolidays Do you have money in loro parque? why is your website covered in excursions. someone died thru negligence! #OpSeaWorld,571319188377227264,orca_waves,2015-02-27 14:41:23+00:00,0,0,
@ThomsonHolidays why book a holiday with a company that condone cruelty? #OpSeaWorld https://twitter.com/An0nessie/status/551070173281935361/photo/1,571318680837099521,orca_waves,2015-02-27 14:39:22+00:00,0,0,
@ThomsonHolidays Did you know Manchester airport now has Changing Places enabling more people to fly. http://posabilitymagazine.co.uk/manchester-airport-launches-changing-places-facilities/ Please RT.,571318432769175552,Tony_Clough,2015-02-27 14:38:23+00:00,0,0,
"@ThomsonHolidays seaworld artificially inseminate underage orcas, causing death, yet you support them! http://ow.ly/EK5hW #OpSeaWorld",571317911257804800,orca_waves,2015-02-27 14:36:19+00:00,0,0,
@ThomsonHolidays Do you know the misery the captive cetaceans go through daily? Do they look HAPPY? #OpSeaWorld https://twitter.com/OpKiIIingBay/status/539069039398879232/photo/1,571316472917524480,orca_waves,2015-02-27 14:30:36+00:00,0,0,
@ThomsonHolidays supporting seaworld/loro parque for profit only. The orcas suffer EVERYDAY. #OpSeaWorld https://twitter.com/OpKiIIingBay/status/539068158335025152/photo/1,571316437136121856,orca_waves,2015-02-27 14:30:27+00:00,0,0,
@ThomsonHolidays why not offer Wild dolphin and whale experiences? Captivity KILLS #OpSeaWorld https://twitter.com/OpKiIIingBay/status/539067417037914112/photo/1,571316398133256192,orca_waves,2015-02-27 14:30:18+00:00,0,0,
@ThomsonHolidays supporting captivity of dolphins and whales is destroying their lives #OpSeaWorld https://twitter.com/hot_poppy2412/status/539066893815255041/photo/1,571316365241524225,orca_waves,2015-02-27 14:30:10+00:00,0,0,
@ThomsonHolidays yes it will #excited,571315707889254400,HEIDIWALLHOLDEN,2015-02-27 14:27:33+00:00,0,0,
@ThomsonHolidays so 10;35 flight still delayed. Been offered food? NO Been offered drinks ? NO REALLY BAD SERVICE,571308497461223424,AMKF100,2015-02-27 13:58:54+00:00,2,2,
"@ThomsonHolidays I am flying to cancun on Sunday, is there anywhere I can check what movies will be on board?",571308380435955712,nikki16_s,2015-02-27 13:58:26+00:00,0,0,
@ThomsonHolidays im flying Belfast to Las Palmas Gran Canaria on Sat 06 June can you confirm if it will be a B757?,571308359518957569,bfsdavidt14,2015-02-27 13:58:21+00:00,0,0,
"@ThomsonHolidays hi, when is it possible to start booking for next May please?",571305527529111552,kstroudy,2015-02-27 13:47:06+00:00,0,0,
@ThomsonHolidays can you tell me the address or email to make a complaint pls?,571303772854587394,jomclean78,2015-02-27 13:40:08+00:00,3,2,
@ThomsonHolidays we just like the standard of hotel &amp; it's then hard to settle for less!,571301343056539648,GillWru,2015-02-27 13:30:29+00:00,0,0,
@ThomsonHolidays @RoyaltonPCana :-),571296183378817024,Mdavis1989,2015-02-27 13:09:58+00:00,0,0,
@ThomsonHolidays So sad that you do not fly to the #Maldives anymore : ( Been twice to #paradise with you guys.,571293998918344705,MrGelli,2015-02-27 13:01:18+00:00,0,0,
@ThomsonHolidays Ruby needs you; please share. http://youtu.be/38Ji8amPQx4 #rubylaura #HelpRubyRoo RT,571285740023357440,natashanancy,2015-02-27 12:28:29+00:00,0,0,
@ThomsonHolidays yes and the caves look beautiful defiantly interested in this trip!,571280113725255681,GemmaLouise1090,2015-02-27 12:06:07+00:00,0,0,
@ThomsonHolidays I find that completely unacceptable and want something done about it so who can I contact to get this resolved? 4/4,571277396462198785,Ste_Rumbelow,2015-02-27 11:55:19+00:00,0,0,
@ThomsonHolidays by an almost incomprehensible foreign chap that you can't do anything. Cost of car hire for 2 weeks - £300. 3/,571277297937981440,Ste_Rumbelow,2015-02-27 11:54:56+00:00,0,0,
@ThomsonHolidays hope you tell Guayarmina that we are delayed. Don't want our rooms booked out,571277288668590080,AMKF100,2015-02-27 11:54:54+00:00,0,0,
@ThomsonHolidays Main reason I booked was because it was inc. car hire. Waited on phone for 45 mins to be told 2/,571276965149331456,Ste_Rumbelow,2015-02-27 11:53:36+00:00,0,0,
@ThomsonHolidays Hi. Booked a holiday with you inc.car hire - received an email this AM saying it had been removed. 1/,571276769233403905,Ste_Rumbelow,2015-02-27 11:52:50+00:00,0,0,
@ThomsonHolidays Have been on hold for 31 minutes waiting to ask a question that will take 2 minutes to answer!,571275660750147585,SteveHolloway,2015-02-27 11:48:25+00:00,0,0,
@ThomsonHolidays really hoping could get a trip to #paradisevalley !!,571274099516952576,lovepeetree,2015-02-27 11:42:13+00:00,0,0,
@ThomsonHolidays yes when I'm up that way I will check it out,571265921366560768,charliecrompto1,2015-02-27 11:09:43+00:00,0,1,
"@ThomsonHolidays hey, on my booking we were called by you and given the ability to choose our seats, but on manage my booking we don't?",571264861021315072,MasterDaveyJ,2015-02-27 11:05:31+00:00,0,0,
"@ThomsonHolidays not happy, spoils the start of the holiday. Safety first I know but captain thought this would happen today.",571263954628026370,AMKF100,2015-02-27 11:01:55+00:00,0,0,
@ThomsonHolidays poor show. Plane had an engine that didn't start yesterday. But still load us on to it today. Might have to order a part!!!,571263620501413888,AMKF100,2015-02-27 11:00:35+00:00,0,0,
@ThomsonHolidays been there 5 times. Been to Dominican and Cuba too but fancied somewhere else in that Caribbean that would be warm :),571260181872562176,harrietglaves1,2015-02-27 10:46:55+00:00,0,0,
@ThomsonHolidays will do as many as I can #excited!!,571251189670670336,KopetzkiLeanne,2015-02-27 10:11:11+00:00,0,0,
@ThomsonHolidays can you give me your after travel number please?,571250868231798784,chrisfruss,2015-02-27 10:09:54+00:00,0,0,
@ThomsonHolidays is there anyone at the other end of your help line? I have been waiting to get through for 25 minutes so far!,571245209557835776,LisaJR22,2015-02-27 09:47:25+00:00,2,2,
@ThomsonHolidays Loads of time for packing yet! Just chilling out and looking forward to the time off work and jumping in those pools :),571244333715877888,Jo_Funnell,2015-02-27 09:43:57+00:00,0,0,
"@ThomsonHolidays Surprised that Thomson has chartered Alba Star, which only has 25 year old aircraft, for its Newcastle to Verona service",571243881855119360,VinceGledhillHi,2015-02-27 09:42:09+00:00,0,0,
"@ThomsonHolidays #excursion in #Mexico, what do you think? No sharks on this one kez https://excursion.thomson.co.uk/gbp/details/E-MX1-XCARETADMI-xcaretadmissionplus",571241023759912960,GemmaLouise1090,2015-02-27 09:30:47+00:00,0,0,
@ThomsonHolidays yes. Crete in 2009 &amp; Tenerife last year. They are fabulous resorts,571237597193867264,GillWru,2015-02-27 09:17:10+00:00,0,0,
@ThomsonHolidays hi could you DM me please. Thank you,571232158922219520,SammiiFreeman,2015-02-27 08:55:34+00:00,0,0,
@ThomsonHolidays @ryansdwaters we're still waiting to hear off your After travel team?,571218617846669312,cathwaters2105,2015-02-27 08:01:45+00:00,1,2,
@ThomsonHolidays thank you. I have replied to the email. I need my £4000 refunded urgently.,571217660169613313,leighfranks,2015-02-27 07:57:57+00:00,2,2,
@ThomsonHolidays How about opening more check-in desks at Manchester Airport? How long a queue &amp; we've barely moved? #nothappy #mademefrown,571212266978344960,Salo_Pimbo,2015-02-27 07:36:31+00:00,0,0,
@ThomsonHolidays love waiting over half an hour just to drop bags off. Mcr terminal 2. #newkindofholidayexperience,571206835392389120,L1saLane,2015-02-27 07:14:56+00:00,0,0,
@ThomsonHolidays I will you?,571203534290624514,rmeacham363,2015-02-27 07:01:49+00:00,0,0,
@ThomsonHolidays I will what about you ?,571195838002823169,kmeacham363,2015-02-27 06:31:14+00:00,0,0,
@ThomsonHolidays good morning ),571194037111267328,kmeacham363,2015-02-27 06:24:05+00:00,0,0,
@ThomsonHolidays Good morning :),571194035467100160,rmeacham363,2015-02-27 06:24:04+00:00,0,0,
@ThomsonHolidays @TUIGroup @ThomsonCares you also mislead customers-hotel sold to us as adult only-you then deny this,571188111012732931,RealMrBusy,2015-02-27 06:00:32+00:00,1,1,
@ThomsonHolidays this is on the back of raising our concerns - see ref number CB-22009 for our very valid complaints #WhiteWash,571181455365287936,RealMrBusy,2015-02-27 05:34:05+00:00,1,1,
@ThomsonHolidays trading standards for me tomoro as the customer service help line is an insult to my own intelligence its a disgrace,571113740193689600,clairestare83,2015-02-27 01:05:01+00:00,2,2,
@ThomsonHolidays @IpswichTownGirl changed my seat from a window as i booked a while back now to an isle seat with mo explanation at all,571111319467892736,clairestare83,2015-02-27 00:55:23+00:00,2,2,
@ThomsonHolidays @IpswichTownGirl it does not matter where u select to sit as i always upgrade and i got an email on monday to say they have,571111105977843712,clairestare83,2015-02-27 00:54:33+00:00,2,2,
@ThomsonHolidays it's fantastic!,571075076692578304,SandraMorgan25,2015-02-26 22:31:23+00:00,0,0,
@ThomsonHolidays Do you know the misery the captive cetaceans go through daily? Do they look HAPPY? #OpSeaWorld https://twitter.com/OpKiIIingBay/status/539069039398879232/photo/1,571069012140015616,J28Polaris,2015-02-26 22:07:17+00:00,0,0,
@ThomsonHolidays supporting seaworld/loro parque for profit only. The orcas suffer EVERYDAY. #OpSeaWorld https://twitter.com/OpKiIIingBay/status/539068158335025152/photo/1,571068980439474176,J28Polaris,2015-02-26 22:07:09+00:00,0,0,
@ThomsonHolidays why not offer Wild dolphin and whale experiences? Captivity KILLS #OpSeaWorld https://twitter.com/OpKiIIingBay/status/539067417037914112/photo/1,571068947656798208,J28Polaris,2015-02-26 22:07:01+00:00,0,0,
@ThomsonHolidays supporting captivity of dolphins and whales is destroying their lives #OpSeaWorld https://twitter.com/hot_poppy2412/status/539066893815255041/photo/1,571068920062484481,J28Polaris,2015-02-26 22:06:55+00:00,0,0,
"@ThomsonHolidays I love the old cars, the beaches and the fantastic culture. I've always wanted to stay in Varadero! ",571062950116646914,alexanderhine12,2015-02-26 21:43:11+00:00,0,0,
@ThomsonHolidays Would rather have it with someone who won't mess it up ... #donttrustthem,571062265929203712,Fsxcharlie,2015-02-26 21:40:28+00:00,0,0,
@ThomsonHolidays well just like to say how much u get penalised and discriminated if your a single flyer and ur human rights its nil to them,571061031650373632,clairestare83,2015-02-26 21:35:34+00:00,2,2,
@ThomsonHolidays Should maybe concentrate on getting your holidays right first ... @nikkitro,571049749157175296,Fsxcharlie,2015-02-26 20:50:44+00:00,2,2,
"@ThomsonHolidays Hiya, what country does the 'Overseas' option consist of?",571049372739371011,DanielleMackay4,2015-02-26 20:49:14+00:00,0,0,
@ThomsonHolidays order two thomson bears. Still not here!!! Paid next day delivery last Saturday! Still waiting! Being fobbed off now!!,571043261751693315,SharonKelly74,2015-02-26 20:24:57+00:00,0,0,
@ThomsonHolidays you sorting your holidays yet no more animal cruelty on your holidays! Enough is enough!,571043131061366784,GiGi9666777,2015-02-26 20:24:26+00:00,0,0,
@ThomsonHolidays it looks good :),571038465275641856,ryankirkpatric4,2015-02-26 20:05:54+00:00,0,0,
"@ThomsonHolidays Hey, can you help? I got an email telling me to check in but then...",571037772510834689,dinamohammad,2015-02-26 20:03:08+00:00,0,0,
@ThomsonHolidays it's a bit different to our shop in Blackpool.,571036001960923136,SeasideDavenut,2015-02-26 19:56:06+00:00,0,0,
@ThomsonHolidays Received confirmation of our reserved seating today in the post - but we haven't booked a holiday....,571035541002706944,TheBookStopBlog,2015-02-26 19:54:16+00:00,0,0,
@ThomsonHolidays looks really good and modern,571035075556581376,charliecrompto1,2015-02-26 19:52:25+00:00,0,0,
@ThomsonHolidays disgusted that you will not allow a change of holiday date as I have need to attend my grandmothers funeral in 13 days time,571032398714044416,DanielKelly2,2015-02-26 19:41:47+00:00,2,1,
@ThomsonHolidays #all of it,571024905048858624,KopetzkiLeanne,2015-02-26 19:12:01+00:00,0,0,
@ThomsonHolidays everything !!,571019224916877314,Your_Move_LS25,2015-02-26 18:49:26+00:00,0,0,
